RInumber,cNumber,S1,S2,S3,S4,S5
RI732,C15260,0.00016480331606199,0.00191870997742792,1.76078464606066e-05,4.09204530124097e-05,0.000968832013239169
RI733,C15261,0.00415325050774375,0.0180282444198933,0.00386405250944998,0.00377405035663644,0.00796478551194951
RI734,C15261,0.000485396604312115,0.00199034365446577,0,5.54596492824904e-05,7.4694567146431e-05
RI735,C15277,0.00819394632319014,0.0289338001399626,0.000586913197962913,0.00126418150723587,0.00144925694519073
RI736,C15277,0.00219978066998116,0.00631642130229158,0.00115917693747576,0.000559582518909914,0.00129178606004177
RI737,C15284,4.60644804311265e-05,0.000539701111110542,5.88761717447339e-05,7.64723924263557e-05,0.000196510567712057
RI738,C15286,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI739,C15286,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI740,C15291,8.3618347845109e-05,0.0031729186416815,0,0.000159799677277397,0.00277733644618773
RI741,C15301,0.00345861165736474,0.0195595259988893,0.000127667320819013,0.000292472127802945,0.000819011348442471
RI742,C15301,0.00374397494911347,0.0386771351748424,0.000287423865814021,0.00072502950045993,0.00124997343435643
RI743,C15303,0.000217907497881598,0.00226296730737427,3.95860547368925e-05,0.000131168840979549,0.00220945015094257
RI744,C15304,0.000388735899314972,0.00766540827170972,0.000120277510240821,0.000139887347080689,0.000897865772329914
RI745,C15306,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI746,C15306,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI747,C15314,0.00239218965362634,0.0258806273669853,0.000299815280955239,0.000747075756898161,0.00124360666297252
RI748,C15314,0.00189196032873728,0.00939353798136486,2.02030169558213e-05,9.25384321228084e-05,0.000539359241238417
RI749,C15332,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI750,C15332,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI751,C15334,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI752,C15335,0.000412928629464802,0.000752634237972614,0.000419615772595418,0.000321657569109042,0.000343730068525592
RI753,C15339,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI754,C15342,0.00016480331606199,0.00191870997742792,1.76078464606066e-05,4.09204530124097e-05,0.000968832013239169
RI755,C15346,3.29876978791188e-05,0.00138340823454845,9.54487834811106e-06,2.12610825403639e-05,3.94351435302478e-05
RI756,C15349,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI757,C15356,0.0127167298953294,0.0168755179102388,0.015635358080823,0.011195358102072,0.0108753669535165
RI758,C15363,0.000388735899314972,0.00766540827170972,0.000120277510240821,0.000139887347080689,0.000897865772329914
RI759,C15364,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI760,C15365,0.000388735899314972,0.00766540827170972,0.000120277510240821,0.000139887347080689,0.000897865772329914
RI761,C15368,0.000358263933888643,0.00217773133216226,0.00456374892773331,0.000456456666250857,0.00022720337177524
RI762,C15372,4.60644804311265e-05,0.000539701111110542,5.88761717447339e-05,7.64723924263557e-05,0.000196510567712057
RI763,C15375,0.107730654526796,0.150285465582562,0.146130636621727,0.111412361029945,0.0817116643510447
RI764,C15375,0.0232225829372358,0.00275978065299845,0.00950411206641975,0.000997102468445838,0.00198185975048587
RI765,C15377,0.000412928629464802,0.000752634237972614,0.000419615772595418,0.000321657569109042,0.000343730068525592
RI766,C15382,0.035757484239202,0.0387835187231941,0.0798514601555278,0.0770983851861106,0.0331671933955479
RI767,C15385,0.00121329101099645,0.00219648571287539,0.00403943505993622,0.0035641554097683,0.00368416245878297
RI768,C15388,0.000244206321860978,0.00102171957752403,7.43072482977565e-05,2.64264171453733e-05,0.00103128802184302
RI769,C15395,0.000412928629464802,0.000752634237972614,0.000419615772595418,0.000321657569109042,0.000343730068525592
RI770,C15402,0.00016480331606199,0.00191870997742792,1.76078464606066e-05,4.09204530124097e-05,0.000968832013239169
RI771,C15403,0.000358263933888643,0.00217773133216226,0.00456374892773331,0.000456456666250857,0.00022720337177524
RI772,C15409,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI773,C15416,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI774,C15416,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI775,C15440,0.035757484239202,0.0387835187231941,0.0798514601555278,0.0770983851861106,0.0331671933955479
RI776,C15443,0.000217907497881598,0.00226296730737427,3.95860547368925e-05,0.000131168840979549,0.00220945015094257
RI777,C15465,0.00699582158826068,0.0206458177726665,0.00014877938663298,0.000149256075217362,0.00151544719015869
RI778,C15467,0.00345861165736474,0.0195595259988893,0.000127667320819013,0.000292472127802945,0.000819011348442471
RI779,C15467,0.00374397494911347,0.0386771351748424,0.000287423865814021,0.00072502950045993,0.00124997343435643
RI780,C15468,0.00016480331606199,0.00191870997742792,1.76078464606066e-05,4.09204530124097e-05,0.000968832013239169
RI781,C15513,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI782,C15536,0,0.000718615387287097,5.06164147258541e-06,8.21039739067372e-06,9.09609379792816e-06
RI783,C15570,0.00027943627259041,0.000124256041565094,0.000179528585196076,0.000161265643064264,0.00024475969300685
RI784,C15652,0.000346768794852383,0.000224550036663746,0.00100060337528963,0.00252807257631933,0.000391801230580064
RI785,C15682,0.0042824950148347,0.049086597666824,0.0125798949667794,0.0070109214464508,0.0173162741202809
RI786,C15685,0.000422694253812299,0.0101080426108082,0.00085588808205225,0.00155707930822869,0.00139438034344322
RI787,C15687,0.000795107271685136,0.000705973172125097,0.00163461844655979,0.00099442335945115,0.000801199275589934
RI788,C15714,0.000628723040564371,0.000297134413149447,0,1.26871919241073e-05,5.24070989936825e-05
RI789,C15715,0.000201579870621484,0.00161013052477335,0.000383792245368606,0.00027431762157457,0.000190121124259775
RI790,C15739,0.00179805234076315,0.000836768662068729,0.00119425867729566,0.000807968770011296,0.000799741235889534
RI791,C15760,0.00059581855770068,0.00137264160221201,0.00209401277974987,0.000385926730984432,0.000203898016150486
RI792,C15760,0.000294514972082966,0.000435110376589264,0.000561705155669247,0.000433328910916074,0.000400588170870681
RI793,C15818,0.00240291964733974,0.0121011158152036,0.000465776402484504,0.00103426561947265,0.00146812943194425
RI794,C15818,0.00055746450248694,0.0544903474818347,0.00272614042310643,0.00203671095608128,0.00288568732876547
RI795,C15818,0,0.0121654965376662,0.000271546163255563,3.60642116416881e-05,0.00027134162245107
RI796,C15818,0.000101678617839117,0.00642811237538824,0.000180080639005897,5.31716295742367e-06,0.000167069745412272
RI797,C15932,1.87898945722344e-05,0.00365330775714866,9.35174625306233e-06,0,1.88168327064891e-05
RI798,C15967,0.000780913170841633,0.00172556316653032,1.96893578082297e-06,3.65936575945195e-06,0.000155751633110408
RI799,C15967,0.000825218903872724,0.00197073020619457,3.6132156506577e-06,2.29433953790287e-05,0.000171638720056304
RI800,C15998,0.00123653748994726,0.00157047526713827,0.00125908121318687,0.000867981124818848,0.00281510137168258
RI801,C15999,0.00123653748994726,0.00157047526713827,0.00125908121318687,0.000867981124818848,0.00281510137168258
RI802,C16015,0.00780190245495164,0.00932505179820249,0.00965270493480569,0.00841218613091549,0.00528770730086267
RI803,C16143,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI804,C16204,0.00159361489182057,0.0013011051393818,0.00176144751977579,0.00110745590778856,0.00147465721926989
RI805,C16206,0.00159361489182057,0.0013011051393818,0.00176144751977579,0.00110745590778856,0.00147465721926989
RI806,C16208,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI807,C16213,0.00100599181133163,0.00173651794248238,0.00117417833361974,0.00189194692544171,0.00117965386592666
RI808,C16274,1.87898945722344e-05,0.00365330775714866,9.35174625306233e-06,0,1.88168327064891e-05
RI809,C16284,1.87898945722344e-05,0.00365330775714866,9.35174625306233e-06,0,1.88168327064891e-05
RI810,C16287,7.63558650377697e-05,0.000104190639453389,0.000540263270409146,0.000154176022877043,8.89935408842714e-05
RI811,C16417,0.0027314079054451,0.00286188645515794,0.00338710234170102,0.00229842046133148,0.00157452396747648
RI812,C16434,0.00586513557058042,0.00743078867097896,0.00334553267006446,0.00530297751633663,0.0523181327198085
RI813,C16439,0.00586513557058042,0.00743078867097896,0.00334553267006446,0.00530297751633663,0.0523181327198085
RI814,C16440,0.000840511461487451,0.0017250769198983,0.00120101932200936,0.000770903738068351,0.000603921480607018
RI815,C16503,0.0041149693350466,0.0118538625830913,0.000108970931285916,0.000288468345146004,0.00105475341042852
RI816,C16503,0.00134089823994738,0.00182894760317653,0.00152163569175176,0.00112385632094037,0.00100523361730261
RI817,C16504,0.000973984901466607,0.000888778433090083,0.000702934706552727,0.000725206998117136,0.000632888261878319
RI818,C16512,0,0.000433012497468344,0.000465112071367356,9.67667231808176e-05,0.000958005347619397
RI819,C16536,0.000824316392088474,0.00131991586968268,0.000828211908929049,0.000681392476603504,0.000609672030139188
RI820,C16647,0.00586513557058042,0.00743078867097896,0.00334553267006446,0.00530297751633663,0.0523181327198085
RI821,C16648,1.39850541993968e-05,0.000642057158411617,0.000126602719587288,7.20969037588318e-05,4.50239865280343e-05
RI822,C16653,1.39850541993968e-05,0.000642057158411617,0.000126602719587288,7.20969037588318e-05,4.50239865280343e-05
RI823,C16654,1.39850541993968e-05,0.000642057158411617,0.000126602719587288,7.20969037588318e-05,4.50239865280343e-05
RI824,C16705,0.00120893835523538,0.0433625986027987,0.000802148086060515,0.000549037800793921,0.00147082638264326
RI825,C16706,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI826,C16715,0.0518334313378987,0.045890873243446,0.062152569130026,0.049796972999065,0.0469309701244953
RI827,C16715,5.59757682552398e-05,9.06725389081505e-05,0,0,3.40998000898541e-05
RI828,C16715,0.00263586696485642,0.00276907978633581,0.00245514035908275,0.00157750654234118,0.00190029154032256
RI829,C16715,0.00218738413742276,0,0.000656842406363646,0,0.000125575529624837
RI830,C16745,0.00215896978678554,0.00450261801546894,0.000337631446935959,0.000524179414810424,0.000288913786212449
RI831,C16779,0.000837561877105561,0.000879596159434822,0.000854692167502223,0.000509964957431012,0.000472854402755825
RI832,C16780,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI833,C16788,7.39785395222491e-05,0.0021894421430189,6.53738495645002e-05,0.000205358127538657,0.000380546128049429
RI834,C16810,5.32121141845719e-06,0.000706346932747829,0,1.00551046085174e-05,2.63879299202996e-06
RI835,C16813,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI836,C16825,0.00269349125299107,0.00325837386257916,0.00307211711587692,0.00233014068925301,0.00211278438513781
RI837,C16919,0.00038483666260835,0.000520675065292708,0.000338531669727755,0.000264301546549305,0.000685451593395382
RI838,C16928,0.002222595719612,0.0025511729908424,0.0029984183294097,0.00251015086454083,0.00153311597361502
RI839,C16947,0.00269349125299107,0.00325837386257916,0.00307211711587692,0.00233014068925301,0.00211278438513781
RI840,C16959,0.00038483666260835,0.000520675065292708,0.000338531669727755,0.000264301546549305,0.000685451593395382
RI841,C16966,0.000837561877105561,0.000879596159434822,0.000854692167502223,0.000509964957431012,0.000472854402755825
RI842,C16970,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI843,C16987,0.000207755911699829,0.000973204306361489,0.000100123113233757,4.82117835862297e-05,0.000862554276037201
RI844,C17012,8.3618347845109e-05,0.0031729186416815,0,0.000159799677277397,0.00277733644618773
RI845,C17041,0.000640140098186356,0.00108521863218781,0.00136985478445614,0.000278238042308776,0.000344360756435936
RI846,C17124,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI847,C17158,0.000649062251388335,0.00297955270990455,0.000101129727569042,0.000148859194146866,0.000657289564332264
RI848,C17235,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI849,C17235,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI850,C17425,0,0.000840160590392886,3.74842304300496e-05,0,0.000221264128743331
RI851,C17434,2.44336610771983e-05,0.00058202665917879,6.28018295308633e-05,3.25407216428178e-05,3.86879589859309e-05
RI852,C17488,0.0014388161220469,0.00821210937701606,0.00173626788273384,0.00148978541713974,0.00381881691176096
RI853,C17494,0.000837561877105561,0.000879596159434822,0.000854692167502223,0.000509964957431012,0.000472854402755825
RI854,C17496,0.000358263933888643,0.00217773133216226,0.00456374892773331,0.000456456666250857,0.00022720337177524
RI855,C17499,0.0027314079054451,0.00286188645515794,0.00338710234170102,0.00229842046133148,0.00157452396747648
RI856,C17501,0.000837561877105561,0.000879596159434822,0.000854692167502223,0.000509964957431012,0.000472854402755825
RI857,C17502,0.000973984901466607,0.000888778433090083,0.000702934706552727,0.000725206998117136,0.000632888261878319
RI858,C17506,0.000281174427130171,0.000791490911288879,0.000945005791173479,0.000658243565141011,0.000970929531832283
RI859,C17515,0.00106341912836098,0.00636765180779799,0.000824242143447475,0.000383464487885949,0.00117525689523388
RI860,C17603,0.000662758517798914,0.000201204778809694,8.2178806835531e-05,9.53970020940095e-06,9.75973751666836e-05
RI861,C17603,0.00192486876452204,0.00298834543403066,0.000390939046578844,0.000580216377304855,0.00138294469901677
RI862,C17605,0.000973984901466607,0.000888778433090083,0.000702934706552727,0.000725206998117136,0.000632888261878319
RI863,C17606,0.000662758517798914,0.000201204778809694,8.2178806835531e-05,9.53970020940095e-06,9.75973751666836e-05
RI864,C17606,0.00192486876452204,0.00298834543403066,0.000390939046578844,0.000580216377304855,0.00138294469901677
RI865,C17607,0.000973984901466607,0.000888778433090083,0.000702934706552727,0.000725206998117136,0.000632888261878319
RI866,C17608,0.000662758517798914,0.000201204778809694,8.2178806835531e-05,9.53970020940095e-06,9.75973751666836e-05
RI867,C17608,0.00192486876452204,0.00298834543403066,0.000390939046578844,0.000580216377304855,0.00138294469901677
RI868,C17610,0.000662758517798914,0.000201204778809694,8.2178806835531e-05,9.53970020940095e-06,9.75973751666836e-05
RI869,C17610,0.00192486876452204,0.00298834543403066,0.000390939046578844,0.000580216377304855,0.00138294469901677
RI870,C17612,0.000973984901466607,0.000888778433090083,0.000702934706552727,0.000725206998117136,0.000632888261878319
RI871,C17663,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI872,C17663,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI873,C17665,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI874,C17665,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI875,C17666,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI876,C17666,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI877,C17672,0.000915688934934492,0.000261527083167905,0.000463239127449391,0.000667988442615042,0.000764995287276046
RI878,C17676,0.000373627192623362,0.000477060375577093,0.00021865304772007,0.000389997927685849,0.000200625802691435
RI879,C17782,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI880,C17782,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI881,C17883,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI882,C17900,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI883,C17902,0.00130540190899314,0.000753295545034565,0.0010591470537003,0.000717050071572701,0.00094494255091738
RI884,C17914,0.000837561877105561,0.000879596159434822,0.000854692167502223,0.000509964957431012,0.000472854402755825
RI885,C17935,2.247331315884e-05,0.0001100673995694,0,0,3.07282687750696e-05
RI886,C17954,0.000837561877105561,0.000879596159434822,0.000854692167502223,0.000509964957431012,0.000472854402755825
RI887,C18001,0.00829412435983958,0.00961425093277375,0.0107682734558752,0.00805369834251211,0.00788235818979801
RI888,C18021,0.00118441684024711,0.000931234399480471,0.000117244430386075,0.00113445046806523,0.000416638027575364
RI889,C18045,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI890,C18045,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI891,C18064,0.000100295195380614,4.15309158498308e-05,0.000182882407540872,0.00046395375896227,2.21481662890135e-05
RI892,C18075,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI893,C18075,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI894,C18090,0.000229452614822426,0.000310094878717,0.000319957870073724,0.000169275748213268,0.000356296398971604
RI895,C18090,0.00272239823677929,0.00405435791650597,0.00247859526476555,0.00242191629777332,0.00102863696427838
RI896,C18090,0.0314542264393111,0.0452364484755049,0.0178314887599914,0.0404356550992537,0.0867077876691914
RI897,C18245,0.00709256370346481,0.015860918459488,6.00280286109004e-05,0.000330935081042955,0.00134619307563105
RI898,C18271,2.247331315884e-05,0.0001100673995694,0,0,3.07282687750696e-05
RI899,C18272,2.247331315884e-05,0.0001100673995694,0,0,3.07282687750696e-05
RI900,C18277,2.247331315884e-05,0.0001100673995694,0,0,3.07282687750696e-05
RI901,C00019,0.000527848234230042,0.000618104702719281,0.000793136270121014,0.000995538481197804,0.00138804233502454
RI902,C00020,0.000306793655247673,0.000839393735502216,0.000502201740073523,0.00080521555423779,0.00272979593955323
RI903,C00026,0.000203785546367881,0.000388220736610298,0.000402538796958531,0.000529947904598251,0.00052863812668883
RI904,C00031,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI905,C00042,5.12263968224107e-05,4.0212794290802e-05,2.26629031958417e-05,2.12441334635673e-05,7.20338887532074e-05
RI906,C00043,9.88745218327098e-05,0.000233452569713472,2.87030182762557e-05,0.00061692021814978,0.000728542429975442
RI907,C00061,0.000205130196497722,0.000786341570975323,0.000138677624119007,0.000249555277001338,0.000411772999926762
RI908,C00095,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI909,C00124,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI910,C00127,0,2.21728942140508e-05,0,0,0.000335722504569768
RI911,C00137,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI912,C00156,0.001095062099296,0.00158615109870736,0.00218073418785379,0.00111278371008528,0.00265667615412807
RI913,C00158,0.000367055276185314,0.00366385788872177,0.000423950958245893,0.000194448527696967,0.000675733294654561
RI914,C00159,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI915,C00180,4.6289555134763e-05,9.76795359081725e-05,8.35507516110947e-05,0.000144193736576625,0.000139613228908107
RI916,C00203,9.88745218327098e-05,0.000233452569713472,2.87030182762557e-05,0.00061692021814978,0.000728542429975442
RI917,C00221,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI918,C00233,7.0796559739131e-05,5.90399686409334e-05,9.47897196401126e-05,5.66770862281792e-05,0.000206466580062967
RI919,C00247,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI920,C00267,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI921,C00280,0.000169261002295064,0.000671617604897767,0,0,1.54228061462534e-05
RI922,C00296,2.72697797595792e-05,0.000191348522345896,0.000592086677773782,0.000317012005411457,0.00194981236487968
RI923,C00311,0.000367055276185314,0.00366385788872177,0.000423950958245893,0.000194448527696967,0.000675733294654561
RI924,C00362,0.000306793655247673,0.000839393735502216,0.000502201740073523,0.00080521555423779,0.00272979593955323
RI925,C00385,7.54804359168583e-05,8.47728033686395e-05,6.07077897913642e-05,0.00046784306519062,0.000705174911909075
RI926,C00417,0.00010596718345485,0.000209193628272157,0.000281520190784133,0.000402576427703194,0.000527599596111949
RI927,C00451,0.000367055276185314,0.00366385788872177,0.000423950958245893,0.000194448527696967,0.000675733294654561
RI928,C00478,0.00144649157142565,0.00639225648375367,0.00284195348906129,0.00361908084219387,0.00514538280429462
RI929,C00478,0.0119029737047001,0.0534562284886151,0.0105260645977953,0.00926073544437918,0.0106744650540974
RI930,C00489,0.000346869952012186,0.00256153167748153,0.000663319117335978,0.00133197801024673,0.00383953520511931
RI931,C00539,4.6289555134763e-05,9.76795359081725e-05,8.35507516110947e-05,0.000144193736576625,0.000139613228908107
RI932,C00587,0.001095062099296,0.00158615109870736,0.00218073418785379,0.00111278371008528,0.00265667615412807
RI933,C00590,0.000219824540843821,0.000665041844799798,0.000233992494592026,0.000257850195278269,0.000284884040852345
RI934,C00633,4.6289555134763e-05,9.76795359081725e-05,8.35507516110947e-05,0.000144193736576625,0.000139613228908107
RI935,C00639,0.00924297541447487,0.0136227467228404,0.000509943904000344,0.00132350015921957,0.00218626109698788
RI936,C00639,0.000938436488880632,0.00515866199309804,0.00220912614229492,0.00175765948777671,0.0117819039596635
RI937,C00639,0.000226213104147518,0.00117993385487779,0.000326521911826349,0.00025143489277286,0.00152335515894498
RI938,C00670,0.00121842115734087,0.00380730175963534,0.00189929618461782,0.00171115480467511,0.00771709887281793
RI939,C00671,7.0796559739131e-05,5.90399686409334e-05,9.47897196401126e-05,5.66770862281792e-05,0.000206466580062967
RI940,C00679,0.000367055276185314,0.00366385788872177,0.000423950958245893,0.000194448527696967,0.000675733294654561
RI941,C00737,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI942,C00738,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI943,C00764,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI944,C00795,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI945,C00805,0.001095062099296,0.00158615109870736,0.00218073418785379,0.00111278371008528,0.00265667615412807
RI946,C00848,0.000631850316826235,0.00208793735310829,0,4.18118116007058e-05,8.19447675818023e-05
RI947,C00870,0.000757556229862155,0.00083372882480405,0.000838610715808715,0.00105134312264799,0.00157700850491174
RI948,C00900,0.000346869952012186,0.00256153167748153,0.000663319117335978,0.00133197801024673,0.00383953520511931
RI949,C00902,7.0796559739131e-05,5.90399686409334e-05,9.47897196401126e-05,5.66770862281792e-05,0.000206466580062967
RI950,C00922,0.00108808344129322,0.00175552299803812,0.00193465168322653,0.0021867248793391,0.00132936679339857
RI951,C00936,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI952,C00946,0.000306793655247673,0.000839393735502216,0.000502201740073523,0.00080521555423779,0.00272979593955323
RI953,C00962,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI954,C00984,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI955,C01012,7.0796559739131e-05,5.90399686409334e-05,9.47897196401126e-05,5.66770862281792e-05,0.000206466580062967
RI956,C01020,0.000757556229862155,0.00083372882480405,0.000838610715808715,0.00105134312264799,0.00157700850491174
RI957,C01088,0.00144649157142565,0.00639225648375367,0.00284195348906129,0.00361908084219387,0.00514538280429462
RI958,C01088,0.0119029737047001,0.0534562284886151,0.0105260645977953,0.00926073544437918,0.0106744650540974
RI959,C01108,6.87413097354972e-05,7.47827472842169e-05,1.8448586313017e-05,0.000114862566294052,0.000431316268171568
RI960,C01163,0,0.000505885219859822,4.39641711297021e-05,0,0
RI961,C01170,9.88745218327098e-05,0.000233452569713472,2.87030182762557e-05,0.00061692021814978,0.000728542429975442
RI962,C01212,2.97208725967969e-05,0.000564980115542164,1.53369807265495e-05,2.02491225080133e-05,0
RI963,C01278,0,0.000505885219859822,4.39641711297021e-05,0,0
RI964,C01292,0.000283325248194322,0.000356346632933183,0.000252070601338426,0.000249040796548976,0.000409402913012391
RI965,C01295,2.72697797595792e-05,0.000191348522345896,0.000592086677773782,0.000317012005411457,0.00194981236487968
RI966,C01337,0.00276378370402182,0.021500457049828,0.00273319455754706,0.00204062785758907,0.00175163666217032
RI967,C01337,0.00124027864666871,0.00529151801938938,0.00135172719158782,0.00113517099645488,0.00177654024603385
RI968,C01367,0.000306793655247673,0.000839393735502216,0.000502201740073523,0.00080521555423779,0.00272979593955323
RI969,C01383,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI970,C01451,0.000645242263332258,0.00120848515616649,0.000744124736037639,0.000539925190517077,0.00220107221094109
RI971,C01452,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI972,C01458,0,0.000821753032523232,1.19148705652549e-05,0,0
RI973,C01487,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI974,C01582,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI975,C01606,0.000951076303087925,0.000759646717582394,0.00028073714039507,0.000601531870180243,0.00092935793097178
RI976,C01618,1.57955954712085e-06,0.000274765092048205,8.6479877320585e-06,0.000389009772029832,0.000302947020961802
RI977,C01624,0.000160379338707619,0.000225126414904666,0.000213142601240656,0.000278516548892779,0.000344656616014239
RI978,C01662,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI979,C01680,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI980,C01705,0.000151082773355243,0.000202059445768575,9.19640688041972e-05,0.000180832182266374,0.000428823410439893
RI981,C01719,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI982,C01720,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI983,C01757,0.00108808344129322,0.00175552299803812,0.00193465168322653,0.0021867248793391,0.00132936679339857
RI984,C01825,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI985,C01844,0.000629159804542304,0.00409355842635282,0.000708230073170369,0.00228695447662189,0.00973841802178756
RI986,C01853,0.000498724607914714,0.000961734998355813,0.00114056332682481,0.00139794467555486,0.00178548133559687
RI987,C01906,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI988,C01934,9.56270155621611e-05,0.00240313022346395,0.000227868558312565,0.000299193891391861,0.000270323951953239
RI989,C01988,0.000757556229862155,0.00083372882480405,0.000838610715808715,0.00105134312264799,0.00157700850491174
RI990,C01989,0.00144649157142565,0.00639225648375367,0.00284195348906129,0.00361908084219387,0.00514538280429462
RI991,C01989,0.0119029737047001,0.0534562284886151,0.0105260645977953,0.00926073544437918,0.0106744650540974
RI992,C02008,0.247967720136836,0.0023539901437464,0.0160120792549275,0.0253819518578281,0.058996356947248
