cNumber,S1,S2,S3,S4,S5
C12202,0.000299752919960726,0.000658978720778071,0.000160907688732185,0.000101998636531321,0.000368063500726578
C12183,0.00783646123386062,0.0108594982137314,0.00158662970478959,0.00202122638050209,0.00180677879254085
C12140,0.042929645159897,0.0682125497769155,0.0535430721786191,0.0395245163455117,0.0883973745825622
C12113,2.72697797595792e-05,0.000191348522345896,0.000592086677773782,0.000317012005411457,0.00194981236487968
C12105,0.000519875962700619,0.000567257296818943,0.000863800037602381,0.00112969713494298,0.00106718717393044
C12104,1.39850541993968e-05,0.000642057158411617,0.000126602719587288,7.20969037588318e-05,4.50239865280343e-05
C12100,0.000824316392088474,0.00131991586968268,0.000828211908929049,0.000681392476603504,0.000609672030139188
C12083,0.000498208708449705,0.00250253070306672,0.000482271178330593,0.000270302293070866,0.000380282147344827
C12078,0.00457665370124704,0.0227318691296979,0.00309450059110161,0.00277230768658364,0.00256841091310218
C12077,0.000498208708449705,0.00250253070306672,0.000482271178330593,0.000270302293070866,0.000380282147344827
C12067,0,0.00251665436249693,5.5817051870929e-05,0.000143603090875649,0.000843809077614854
C12064,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
C12056,5.82618293858676e-05,0.000133245307573225,0.000513744194569679,0.000207438251114297,0.000373440977534654
C12029,0.00280958236983214,0.00381537496427255,0.00274241637352037,0.00254455727379615,0.00212560172750101
C12021,0.000151082773355243,0.000202059445768575,9.19640688041972e-05,0.000180832182266374,0.000428823410439893
C11998,0.000721908415095802,0.00020405396387781,0,0,0
C11997,0.0420293439993773,0.134573022989086,0.00952695509230972,0.0197712765254451,0.0223052344631554
C11993,1.34120555144391e-05,0.00023480466196232,5.54650651478477e-05,4.88468238308684e-05,0.000432081495384785
C11990,2.92137829494533e-05,0.000343002341746502,0.000195758733304598,0.000294998024533199,0.00114717831324234
C11974,0,0.00115494187864796,2.87503307805152e-05,6.62695959412406e-06,1.09175096076142e-05
C11969,0.000630670395970539,0.000108595319403953,0.000136462859116408,4.92223059419772e-05,0.000262297384130751
C11957,0.000185671639023289,0.000318323519581241,0.000146019650337261,0.000752456934676253,0.0066906324112932
C11944,0.000631850316826235,0.00208793735310829,0,4.18118116007058e-05,8.19447675818023e-05
C11943,0.000631850316826235,0.00208793735310829,0,4.18118116007058e-05,8.19447675818023e-05
C11937,0.000631850316826235,0.00208793735310829,0,4.18118116007058e-05,8.19447675818023e-05
C11918,6.87413097354972e-05,7.47827472842169e-05,1.8448586313017e-05,0.000114862566294052,0.000431316268171568
C11917,0.000535254813605888,0.000781539439055858,0.000563567195288077,0.00102327135279521,0.000896951916529321
C11913,0.000278777902383488,0.00036185601005409,0.000265229666701438,0.000426751658451008,0.000542098254174704
