RInumber,cNumber,ChargedMass,RT,ionMode,S1,S2,S3,S4,S5
RI4533,C15438,365.196962239909,1039.62990000002,negative,0.00651013276385605,0.0161983804218535,0.0196509639204242,0.0361137008473714,0.125407846241721
RI4534,C15438,365.196962239909,1140.54365000001,negative,0.001588304918034,0.00760453751581707,0.00337455592536104,0.00782664007069407,0.00836410498343912
RI4535,C15438,365.196962239909,1195.01059999999,negative,0.000554489289430418,0.00546590597340381,0.000374302901074643,0.000997271730131151,0.00528913991222983
RI4536,C05472,365.233347745909,1136.32755000002,negative,0.00240385378116151,0.012645864205228,0.00357569197758515,0.00844832259347614,0.00837348535828093
RI4537,C05481,365.233347745909,1136.32755000002,negative,0.00240385378116151,0.012645864205228,0.00357569197758515,0.00844832259347614,0.00837348535828093
RI4538,C05956,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4539,C05956,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4540,C05962,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4541,C05962,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4542,C05964,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4543,C05964,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4544,C12202,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4545,C12202,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4546,C17653,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4547,C17653,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4548,C17655,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4549,C17655,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4550,C05956,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4551,C05956,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4552,C05962,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4553,C05962,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4554,C05964,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4555,C05964,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4556,C12202,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4557,C12202,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4558,C17653,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4559,C17653,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4560,C17655,367.212612303909,980.04685000001,negative,0.000183166434694585,0.00110313118817676,0.000164748062237844,0.000137158025991253,0.000789277317386896
RI4561,C17655,367.212612303909,1321.65430000002,negative,0,0.000754695482763742,0,1.33525647861855e-05,0.000155250816958403
RI4562,C05961,369.228262367909,1106.16414999999,negative,0.000144359138459621,0.00141046763861383,0.000521033405093751,0.000338445001359331,0.00200251016862641
RI4563,C05963,369.228262367909,1106.16414999999,negative,0.000144359138459621,0.00141046763861383,0.000521033405093751,0.000338445001359331,0.00200251016862641
RI4564,C09894,371.186397553909,1386.6488,negative,0.000758318303438095,0.00128674654271087,0.000829103225633694,0.00143178610685541,0.00104034748982738
RI4565,C10879,371.186397553909,1386.6488,negative,0.000758318303438095,0.00128674654271087,0.000829103225633694,0.00143178610685541,0.00104034748982738
RI4566,C10892,371.186397553909,1386.6488,negative,0.000758318303438095,0.00128674654271087,0.000829103225633694,0.00143178610685541,0.00104034748982738
RI4567,C16781,373.202047617909,1203.22850000002,negative,3.36520186230286e-05,0.0015245552350888,3.58602466541813e-05,7.49701371776567e-05,0.000262283333126487
RI4568,C12229,377.126871302909,795.27870000001,negative,0.0118868239204988,0.00243337380431813,5.12454287045946e-05,7.45264224783476e-05,0.000475026430209587
RI4569,C12230,377.126871302909,795.27870000001,negative,0.0118868239204988,0.00243337380431813,5.12454287045946e-05,7.45264224783476e-05,0.000475026430209587
RI4570,C08757,377.160576733909,1075.60500000002,negative,0.000884559672513575,0.00608257973041974,0.000591202570260018,0.000965281071620248,0.00203287227934619
RI4571,C09362,377.160576733909,1075.60500000002,negative,0.000884559672513575,0.00608257973041974,0.000591202570260018,0.000965281071620248,0.00203287227934619
RI4572,C09433,377.160576733909,1075.60500000002,negative,0.000884559672513575,0.00608257973041974,0.000591202570260018,0.000965281071620248,0.00203287227934619
RI4573,C09517,377.160576733909,1075.60500000002,negative,0.000884559672513575,0.00608257973041974,0.000591202570260018,0.000965281071620248,0.00203287227934619
RI4574,C15000,377.212218373909,1579.77814999999,negative,0.00262612344870849,0.000411779643623402,0,0,2.05462289899307e-05
RI4575,C15171,377.212218373909,1579.77814999999,negative,0.00262612344870849,0.000411779643623402,0,0,2.05462289899307e-05
RI4576,C15644,377.212218373909,1579.77814999999,negative,0.00262612344870849,0.000411779643623402,0,0,2.05462289899307e-05
RI4577,C09169,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4578,C09169,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4579,C09169,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4580,C10320,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4581,C10320,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4582,C10320,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4583,C13818,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4584,C13818,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4585,C13818,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4586,C13819,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4587,C13819,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4588,C13819,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4589,C09169,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4590,C09169,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4591,C09169,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4592,C10320,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4593,C10320,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4594,C10320,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4595,C13818,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4596,C13818,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4597,C13818,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4598,C13819,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4599,C13819,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4600,C13819,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4601,C09169,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4602,C09169,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4603,C09169,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4604,C10320,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4605,C10320,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4606,C10320,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4607,C13818,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4608,C13818,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4609,C13818,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4610,C13819,377.233347745909,1052.15385,negative,0.0170272590290789,0.158131301419923,0.00695597105046621,0.00960860546921292,0.0148525907571927
RI4611,C13819,377.233347745909,981.23459999998,negative,0.000301849945765799,0.00315652249056337,0.000170699726362391,0.000183080656731383,0.000300494198216933
RI4612,C13819,377.233347745909,1178.67350000002,negative,0.000300317694422694,0.00291256211027086,0.000204813208612797,0.000945551129209799,0.00208159187824851
RI4613,C08756,379.176226797909,1138.16039999998,negative,0.000260272020708876,0.00220012602782897,0.000362205393767113,0.00065980956707061,0.0050983110890478
RI4614,C17643,379.176226797909,1138.16039999998,negative,0.000260272020708876,0.00220012602782897,0.000362205393767113,0.00065980956707061,0.0050983110890478
RI4615,C17641,381.191876861909,970.57599999998,negative,0.000539530709862573,0.00421205822609228,0.00166608895646662,0.0037575940521214,0.0141355769868242
RI4616,C17641,381.191876861909,1050.3538,negative,0.00014424823188941,0.00187223791714934,0.000484692545488744,0.0013869133196352,0.00769453948010505
RI4617,C17645,381.191876861909,970.57599999998,negative,0.000539530709862573,0.00421205822609228,0.00166608895646662,0.0037575940521214,0.0141355769868242
RI4618,C17645,381.191876861909,1050.3538,negative,0.00014424823188941,0.00187223791714934,0.000484692545488744,0.0013869133196352,0.00769453948010505
RI4619,C17641,381.191876861909,970.57599999998,negative,0.000539530709862573,0.00421205822609228,0.00166608895646662,0.0037575940521214,0.0141355769868242
RI4620,C17641,381.191876861909,1050.3538,negative,0.00014424823188941,0.00187223791714934,0.000484692545488744,0.0013869133196352,0.00769453948010505
RI4621,C17645,381.191876861909,970.57599999998,negative,0.000539530709862573,0.00421205822609228,0.00166608895646662,0.0037575940521214,0.0141355769868242
RI4622,C17645,381.191876861909,1050.3538,negative,0.00014424823188941,0.00187223791714934,0.000484692545488744,0.0013869133196352,0.00769453948010505
RI4623,C12366,383.077241035909,69.9187,negative,0.000168002958104048,0.000237717586850053,0.000252563885423676,0.000234377068371042,0.000341563425064275
RI4624,C08151,383.222783059909,1582.37075,negative,0.000447668603874942,0.00192535039159501,0.00011809296032509,0.000168382039195343,0.000129253560506474
RI4625,C12724,383.222783059909,1582.37075,negative,0.000447668603874942,0.00192535039159501,0.00011809296032509,0.000168382039195343,0.000129253560506474
RI4626,C13077,383.222783059909,1582.37075,negative,0.000447668603874942,0.00192535039159501,0.00011809296032509,0.000168382039195343,0.000129253560506474
RI4627,C15350,383.222783059909,1582.37075,negative,0.000447668603874942,0.00192535039159501,0.00011809296032509,0.000168382039195343,0.000129253560506474
RI4628,C17058,383.222783059909,1582.37075,negative,0.000447668603874942,0.00192535039159501,0.00011809296032509,0.000168382039195343,0.000129253560506474
RI4629,C12056,384.250394792909,554.5625,negative,5.82618293858676e-05,0.000133245307573225,0.000513744194569679,0.000207438251114297,0.000373440977534654
RI4630,C10547,385.165662111909,1407.60140000001,negative,0.00405258076625865,0.00727301545421561,0.00325149995133199,0.00371429447677102,0.00317471041937701
RI4631,C10561,385.165662111909,1407.60140000001,negative,0.00405258076625865,0.00727301545421561,0.00325149995133199,0.00371429447677102,0.00317471041937701
RI4632,C11990,385.223176989909,774.32149999998,negative,2.92137829494533e-05,0.000343002341746502,0.000195758733304598,0.000294998024533199,0.00114717831324234
RI4633,C07699,387.156160057909,1135.83025000001,negative,7.66229785191142e-05,0.000499054107322337,0.000107661886036254,0.000443819288401387,0.00113824983980247
RI4634,C07178,387.192545563909,1125.37290000002,negative,0.000284713859378588,0.00126675832005638,0.000227856412056659,0.000596151417647636,0.00116994630492689
RI4635,C09586,391.176226797909,1238.57575000001,negative,0.00042205634429708,0.00217639885048728,2.13588116622002e-05,0.000443416143722276,0.00139936019901674
RI4636,C17054,391.176226797909,1238.57575000001,negative,0.00042205634429708,0.00217639885048728,2.13588116622002e-05,0.000443416143722276,0.00139936019901674
RI4637,C09115,391.212612303909,1024.55895,negative,0.000464467222988955,0.00224359502262017,0.000456280122403807,0.00105371086853141,0.00393335762507716
RI4638,C17013,391.212612303909,1024.55895,negative,0.000464467222988955,0.00224359502262017,0.000456280122403807,0.00105371086853141,0.00393335762507716
RI4639,C12228,393.158171430909,946.571,negative,0.00231584524860424,0.00130945148515824,0.000264215152923037,0.000321627219344089,0.000794543928425897
RI4640,C17035,393.191876861909,1230.7262,negative,2.48866015048093e-05,0.000381359461914722,9.59704475907719e-05,0.000400680995452524,0.000819962898439004
RI4641,C17036,393.191876861909,1230.7262,negative,2.48866015048093e-05,0.000381359461914722,9.59704475907719e-05,0.000400680995452524,0.000819962898439004
RI4642,C15989,395.220414085909,1247.81989999998,negative,3.95176040326977e-05,0.00556972218902386,9.9669324043804e-06,0,5.95211842403836e-05
RI4643,C00019,397.129961391909,1299.1596,negative,0.000527848234230042,0.000618104702719281,0.000793136270121014,0.000995538481197804,0.00138804233502454
RI4644,C10556,397.129276605909,1299.1596,negative,0.000527848234230042,0.000618104702719281,0.000793136270121014,0.000995538481197804,0.00138804233502454
RI4645,C04303,397.162976769909,1273.63199999999,negative,0.000129946119935843,0.00511734603858792,3.79044684854072e-06,1.67810452691162e-05,5.34674049702141e-05
RI4646,C17659,397.186791483909,782.9801,negative,0.00021730954842011,0.00611820218593242,0.00119976639445207,0.00310689048596138,0.00800297807227945
RI4647,C17659,397.186791483909,930.8841,negative,7.18391417839087e-05,0.00340645684288288,0.000999949357384404,0.00280981548331367,0.0127260202092116
RI4648,C17659,397.186791483909,1030.13785000001,negative,0.00133790860597377,0.0057241215268584,0.00164725613493043,0.00407288989979492,0.0121031477314112
RI4649,C17659,397.186791483909,782.9801,negative,0.00021730954842011,0.00611820218593242,0.00119976639445207,0.00310689048596138,0.00800297807227945
RI4650,C17659,397.186791483909,930.8841,negative,7.18391417839087e-05,0.00340645684288288,0.000999949357384404,0.00280981548331367,0.0127260202092116
RI4651,C17659,397.186791483909,1030.13785000001,negative,0.00133790860597377,0.0057241215268584,0.00164725613493043,0.00407288989979492,0.0121031477314112
RI4652,C17659,397.186791483909,782.9801,negative,0.00021730954842011,0.00611820218593242,0.00119976639445207,0.00310689048596138,0.00800297807227945
RI4653,C17659,397.186791483909,930.8841,negative,7.18391417839087e-05,0.00340645684288288,0.000999949357384404,0.00280981548331367,0.0127260202092116
RI4654,C17659,397.186791483909,1030.13785000001,negative,0.00133790860597377,0.0057241215268584,0.00164725613493043,0.00407288989979492,0.0121031477314112
RI4655,C08709,398.233682096909,1667.11800000002,negative,0.000298370260430539,0.000502240625422302,0.000496042372987613,0.000463643050222955,0.000719242086177492
RI4656,C03725,399.099646333909,489.334,negative,0,0.000424510603479227,1.86972583388063e-05,5.69269633072153e-05,0.000247529560312983
RI4657,C03502,399.108541163909,819.47069999999,negative,0.000546490354239386,0.000102794166089199,0,0,0
RI4658,C03946,399.108541163909,819.47069999999,negative,0.000546490354239386,0.000102794166089199,0,0,0
RI4659,C04074,399.108541163909,819.47069999999,negative,0.000546490354239386,0.000102794166089199,0,0,0
RI4660,C10553,399.108541163909,819.47069999999,negative,0.000546490354239386,0.000102794166089199,0,0,0
RI4661,C10729,399.108541163909,819.47069999999,negative,0.000546490354239386,0.000102794166089199,0,0,0
RI4662,C14963,399.108541163909,819.47069999999,negative,0.000546490354239386,0.000102794166089199,0,0,0
RI4663,C15555,399.108541163909,819.47069999999,negative,0.000546490354239386,0.000102794166089199,0,0,0
RI4664,C04719,401.087805721909,988.18815000001,negative,0.00218575287334089,6.83448599585668e-05,0.000228628640191827,8.42311080605906e-05,0.000182120021559915
RI4665,C10349,401.087805721909,988.18815000001,negative,0.00218575287334089,6.83448599585668e-05,0.000228628640191827,8.42311080605906e-05,0.000182120021559915
RI4666,C02821,403.212612303909,1019.64384999999,negative,4.60907052821064e-05,0.000800214954809318,0.000196743542051234,0.000405522617982803,0.00145544121444973
RI4667,C06812,405.206480377909,1314.29265000001,negative,0.00126909328754455,0.00229835544469584,3.13360609833945e-05,0.00024807473967011,0.000463490585569561
RI4668,C01292,405.264647873909,1151.24179999998,negative,0.000283325248194322,0.000356346632933183,0.000252070601338426,0.000249040796548976,0.000409402913012391
RI4669,C04643,405.264647873909,1151.24179999998,negative,0.000283325248194322,0.000356346632933183,0.000252070601338426,0.000249040796548976,0.000409402913012391
RI4670,C10298,405.264647873909,1151.24179999998,negative,0.000283325248194322,0.000356346632933183,0.000252070601338426,0.000249040796548976,0.000409402913012391
RI4671,C09046,407.161245435909,1122.666,negative,0.00010367941870332,0.000935993354898343,0.000274311352393091,0.000918848480493012,0.00215603862497265
RI4672,C10937,409.082342497909,860.80569999998,negative,0,0.000298520890000245,4.5540749058424e-06,3.01468308384804e-05,2.7464789920288e-05
RI4673,C14382,410.180013265909,971.18739999998,negative,0.00199345161826421,0.00439745842167841,0.000123203352331418,0.000427228125789418,0.000375665813552137
RI4674,C14726,410.180013265909,971.18739999998,negative,0.00199345161826421,0.00439745842167841,0.000123203352331418,0.000427228125789418,0.000375665813552137
RI4675,C15213,410.180013265909,971.18739999998,negative,0.00199345161826421,0.00439745842167841,0.000123203352331418,0.000427228125789418,0.000375665813552137
RI4676,C09103,411.238827053909,809.97190000002,negative,3.53244607092118e-05,0.000899425583487878,0.000153461324410973,0.000531104737730626,0.00169032275112326
RI4677,C09103,411.238827053909,1236.75015000001,negative,0.000846937609854863,0.00296256104053525,0.000578840782603957,0.00261610288331625,0.00418870433233099
RI4678,C09103,411.238827053909,809.97190000002,negative,3.53244607092118e-05,0.000899425583487878,0.000153461324410973,0.000531104737730626,0.00169032275112326
RI4679,C09103,411.238827053909,1236.75015000001,negative,0.000846937609854863,0.00296256104053525,0.000578840782603957,0.00261610288331625,0.00418870433233099
RI4680,C16787,412.176561148909,971.76625000002,negative,0.000538940715897163,0.00116284473385343,0,6.79501184879903e-05,0.000744839055913997
RI4681,C07310,415.194853059909,1061.4435,negative,0.000130051290601426,0.000821244030642014,0,0.000154059690460677,0.000520109672775646
RI4682,C15180,417.210503123909,1643.8744,negative,0.000392796111096924,0.00201741865451314,0.00150201940439751,0.00194012327567311,0.000466126566747107
RI4683,C10746,417.228262367909,1074.36715,negative,1.3281880773859e-05,0.00039775122142072,3.89064434810372e-06,5.2224556748966e-05,0.000126089992939077
RI4684,C10746,417.228262367909,1184.70465,negative,0.000413991759542299,0.000636965637286381,9.66706253105828e-05,0.000453384691013154,0.00123783012122104
RI4685,C15275,417.228262367909,1074.36715,negative,1.3281880773859e-05,0.00039775122142072,3.89064434810372e-06,5.2224556748966e-05,0.000126089992939077
RI4686,C15275,417.228262367909,1184.70465,negative,0.000413991759542299,0.000636965637286381,9.66706253105828e-05,0.000453384691013154,0.00123783012122104
RI4687,C15302,417.228262367909,1074.36715,negative,1.3281880773859e-05,0.00039775122142072,3.89064434810372e-06,5.2224556748966e-05,0.000126089992939077
RI4688,C15302,417.228262367909,1184.70465,negative,0.000413991759542299,0.000636965637286381,9.66706253105828e-05,0.000453384691013154,0.00123783012122104
RI4689,C10746,417.228262367909,1074.36715,negative,1.3281880773859e-05,0.00039775122142072,3.89064434810372e-06,5.2224556748966e-05,0.000126089992939077
RI4690,C10746,417.228262367909,1184.70465,negative,0.000413991759542299,0.000636965637286381,9.66706253105828e-05,0.000453384691013154,0.00123783012122104
RI4691,C15275,417.228262367909,1074.36715,negative,1.3281880773859e-05,0.00039775122142072,3.89064434810372e-06,5.2224556748966e-05,0.000126089992939077
RI4692,C15275,417.228262367909,1184.70465,negative,0.000413991759542299,0.000636965637286381,9.66706253105828e-05,0.000453384691013154,0.00123783012122104
RI4693,C15302,417.228262367909,1074.36715,negative,1.3281880773859e-05,0.00039775122142072,3.89064434810372e-06,5.2224556748966e-05,0.000126089992939077
RI4694,C15302,417.228262367909,1184.70465,negative,0.000413991759542299,0.000636965637286381,9.66706253105828e-05,0.000453384691013154,0.00123783012122104
RI4695,C06447,418.161973716909,1055.59580000002,negative,0.000514108739472598,0.000859470025616445,0,0,0.000148025384816698
RI4696,C08713,420.275546910909,1089.1537,negative,7.6251060192611e-06,5.64889734821058e-06,0,0.000149112149558091,0.000555606544431916
RI4697,C09801,421.186791483909,864.79389999998,negative,0.000575515560997738,0.00102696132084307,0.00118211443068428,0.000648300938554837,0.000812049562199032
RI4698,C16809,421.186791483909,864.79389999998,negative,0.000575515560997738,0.00102696132084307,0.00118211443068428,0.000648300938554837,0.000812049562199032
RI4699,C17053,421.186791483909,864.79389999998,negative,0.000575515560997738,0.00102696132084307,0.00118211443068428,0.000648300938554837,0.000812049562199032
RI4700,C17614,421.207920855909,847.73520000002,negative,0,0.000334330717452276,0,5.76895497544102e-05,9.29944853172476e-05
RI4701,C17614,421.207920855909,970.584,negative,0.00022818553168372,0.000675674088374741,0,5.89033278978029e-05,0.000186405023706746
RI4702,C17614,421.207920855909,847.73520000002,negative,0,0.000334330717452276,0,5.76895497544102e-05,9.29944853172476e-05
RI4703,C17614,421.207920855909,970.584,negative,0.00022818553168372,0.000675674088374741,0,5.89033278978029e-05,0.000186405023706746
RI4704,C07874,421.226547117909,1729.58019999999,negative,0.00761117451113947,0.0123637023319342,0.00255403868807247,0.00677390648999563,0.0141158508241482
RI4705,C06843,423.192545563909,1094.57139999998,negative,0.000451292554973158,0.00334311018712745,0.000981129473860994,0.00279798632119189,0.0124042923101133
RI4706,C09776,423.202441547909,1234.8152,negative,0,0.000615436619763184,2.07737145263952e-05,0.000473912460229542,0.00425168618571335
RI4707,C17032,423.202441547909,1234.8152,negative,0,0.000615436619763184,2.07737145263952e-05,0.000473912460229542,0.00425168618571335
RI4708,C01844,423.238827053909,1097.47279999998,negative,0.000629159804542304,0.00409355842635282,0.000708230073170369,0.00228695447662189,0.00973841802178756
RI4709,C10730,427.139841291909,961.49929999998,negative,0.00349751327404969,0.00340203621060949,2.13892448424229e-05,0.000100423291553403,0.000515601007985831
RI4710,C15181,427.139841291909,961.49929999998,negative,0.00349751327404969,0.00340203621060949,2.13892448424229e-05,0.000100423291553403,0.000515601007985831
RI4711,C01460,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4712,C01460,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4713,C01714,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4714,C01714,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4715,C04608,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4716,C04608,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4717,C09126,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4718,C09126,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4719,C10345,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4720,C10345,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4721,C10420,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4722,C10420,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4723,C16911,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4724,C16911,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4725,C01460,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4726,C01460,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4727,C01714,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4728,C01714,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4729,C04608,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4730,C04608,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4731,C09126,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
RI4732,C09126,431.098370407909,1082.18279999999,negative,0.000307678636846301,0.000521475053360163,6.95608342209064e-06,0,3.1030312781888e-05
RI4733,C10345,431.098370407909,719.45779999998,negative,0.000213308715252959,0.000357908022248857,0.000968327910304813,0.000540664036174059,0.00084192686116041
